,Grado NLGI Consistencia,Viscosidad del Aceite Base a 40°C. cSt,"Penetración de Cono a 25°C, 0.1mm","Punto de Gota, °C","Estabilidad Mecánica, %","Punto de Soldadura Cuatro Bolas, kgf","Desgaste Cuatro Bolas, mm",Indice de Carga-Desgaste,"Carga Timken Ok, lb","Resistencia al Lavado por Agua a 80°C, %",Registro NSF,Factor de Velocidad,"Temperatura de Servicio °C, min","Temperatura de Servicio °C, max",color_Ambar,color_Beige,color_Beige Claro,color_Blanco,color_CafÃ©,color_CafÃ© Claro,color_Cristalino,color_Negro,color_nan,Aceite Base_Mineral,Aceite Base_Mineral HC,Aceite Base_Mineral HT,Aceite Base_Mineral Refinado,Aceite Base_Mineral USP,Aceite Base_Semi-Sintetico,Aceite Base_nan,Espesante_Bentonita,Espesante_Complejo Sulfonato de Calcio,Espesante_Complejo de Aluminio,Espesante_Complejo de Aluminio - Poliurea,Espesante_Complejo de Litio,Espesante_Complejo de Poliurea,Espesante_Silica,Espesante_nan,textura_Adherente,textura_Suave,textura_Suave Adherente,textura_Suave Adhesiva,textura_Viscosa adherente,textura_nan,subtitulo_alimenticia,subtitulo_alta,subtitulo_duraciã³n,subtitulo_farmacã,subtitulo_grasa,subtitulo_industria,subtitulo_larga,subtitulo_lubricante,subtitulo_pesado,subtitulo_utica,descripcion_aceites,descripcion_base,descripcion_carga,descripcion_complejo,descripcion_condiciones,descripcion_gran,descripcion_grasa,descripcion_lubricante,descripcion_producto,descripcion_soporte,beneficios_adherencia,beneficios_agua,beneficios_alta,beneficios_corrosiã³n,beneficios_desgaste,beneficios_excelente,beneficios_excelentes,beneficios_extrema,beneficios_protecciã³n,beneficios_resistencia,aplicaciones_alta,aplicaciones_cojinetes,aplicaciones_expuestos,aplicaciones_lubricaciã³n,aplicaciones_mecanismos,aplicaciones_mecã,aplicaciones_nicas,aplicaciones_producto,aplicaciones_rodamientos,aplicaciones_velocidad
1158,1.4684274196624756,495.9194030761719,300.9744873046875,282.3748779296875,2.612776041030884,496.502685546875,0.3972426950931549,135.9924774169922,45.23259735107422,0.8297998905181885,152750.578125,688686.25,-9.555967330932617,176.58518981933594,0.07335064560174942,0.6998704671859741,0.2654673457145691,-0.05987750366330147,-0.0017057459335774183,0.02292637713253498,-0.013027393259108067,0.08868888020515442,0.020737571641802788,0.059097398072481155,-0.04001699015498161,0.3601445257663727,0.0118417302146554,0.5029029846191406,0.028221039101481438,0.0122888358309865,0.049011483788490295,0.7711264491081238,-0.0656287893652916,0.06915885210037231,0.20929551124572754,-0.0028119464404881,0.07515361160039902,-0.1380215287208557,0.4143107533454895,0.6484594345092773,-0.03942900523543358,-0.02202439121901989,0.040470607578754425,-0.0008183084428310394,0.5015990138053894,0.7135924696922302,0.03894659876823425,0.5717233419418335,0.9303353428840637,0.5927945375442505,0.061974167823791504,0.07618223130702972,0.07817784696817398,0.5538843870162964,0.08037220686674118,0.664986789226532,0.03633648157119751,0.33617064356803894,0.7490180730819702,0.42751049995422363,0.9280045032501221,1.0885847806930542,0.9711742401123047,0.09747231006622314,0.8919389247894287,1.0778429508209229,0.38822683691978455,1.143906593322754,0.6701956391334534,1.0716490745544434,-0.018402522429823875,0.5129225254058838,1.1132935285568237,0.9055185317993164,0.677349328994751,0.08125626295804977,0.37218180298805237,0.7131379246711731,0.8430181741714478,0.7253998517990112,0.18707215785980225,0.5276278853416443,1.0449312925338745,0.4972549080848694
1159,1.1512140035629272,511.0556640625,327.8794250488281,214.92404174804688,7.477054595947266,437.9140625,0.4713633954524994,130.76510620117188,48.699398040771484,2.4162235260009766,151678.890625,362690.0625,-8.512030601501465,131.2334747314453,-0.019351772964000702,0.8836217522621155,-0.04237942025065422,0.1203746348619461,0.06062687933444977,-0.05932864174246788,-0.019567148759961128,0.21691861748695374,-0.003346937708556652,0.566329836845398,0.10119356215000153,0.365068256855011,-0.06936055421829224,0.023702217265963554,0.0979958027601242,0.013887469656765461,-0.006661420222371817,0.17316105961799622,0.01952555775642395,0.3075360655784607,0.07612570375204086,0.5065443515777588,0.026701316237449646,-0.002642624545842409,0.13315623998641968,0.6050387024879456,0.09575184434652328,-0.002056137425825,0.1521129012107849,0.0036033913493156433,0.06230166554450989,0.32872557640075684,0.45265787839889526,0.08330537378787994,0.3550701141357422,0.06146709620952606,0.4290204644203186,0.46846333146095276,0.09279870241880417,0.05494821071624756,0.8307430744171143,0.9183522462844849,0.6143721342086792,0.31482720375061035,0.6927347183227539,0.919647753238678,0.8607612252235413,0.9879652261734009,0.9988911151885986,0.42120835185050964,0.8042892217636108,0.7544530034065247,0.9316080212593079,0.7841783761978149,0.6052076816558838,0.9411771297454834,-0.07174552232027054,0.3689962923526764,0.9987242221832275,0.232082799077034,0.07860329747200012,0.5774800181388855,-0.022214572876691818,0.8613942861557007,0.5902500152587891,0.24805183708667755,0.25145116448402405,0.6330096125602722,0.7666047811508179,-0.032456591725349426
1160,1.498374581336975,353.95355224609375,308.88525390625,239.8102264404297,7.349072456359863,309.34716796875,0.4752177298069,139.50277709960938,43.26917266845703,3.07297945022583,151930.734375,628493.5,-7.74975061416626,156.21792602539062,0.030649729073047638,-0.014423112384974957,0.032092176377773285,0.6267408728599548,-0.004209090489894152,0.02940082922577858,0.28289586305618286,0.07426615059375763,0.014713848009705544,0.12868216633796692,-0.033676426857709885,0.08109303563833237,0.02032584510743618,0.7676098346710205,0.042098600417375565,-0.001620846800506115,0.015683135017752647,0.13959284126758575,0.25723138451576233,-0.05349124222993851,0.06641682237386703,-0.03180571645498276,-0.04865123704075813,0.6192824244499207,0.0646967813372612,0.9056951999664307,-0.03607040271162987,0.01972694881260395,0.046828072518110275,0.03921663388609886,0.8961147665977478,0.36203521490097046,0.07632052898406982,0.861323356628418,0.9587224721908569,0.850429892539978,0.02456858940422535,8.665287896292284e-05,0.0663096085190773,0.8615097403526306,0.028399670496582985,0.07370471954345703,0.044846415519714355,0.1271769404411316,0.9104665517807007,0.10324137657880783,0.9679555296897888,1.053133249282837,1.0340772867202759,0.08968263864517212,0.03400663658976555,0.09589126706123352,0.5724180340766907,0.1180865541100502,0.06476905941963196,0.2635059356689453,0.7565003037452698,0.12017756700515747,0.11845020949840546,0.8407249450683594,0.5009059906005859,0.06869065016508102,0.16146090626716614,0.9160006642341614,0.06082012131810188,0.8825579881668091,0.15119637548923492,0.8251804113388062,0.9770662188529968,0.7882890105247498
1161,1.0099592208862305,648.1376342773438,338.98681640625,205.9110870361328,6.389342308044434,362.4671630859375,0.4786286950111389,133.4106903076172,46.626243591308594,2.3951539993286133,153202.84375,443532.6875,-8.835905075073242,140.6253662109375,-0.10801876336336136,0.6589920520782471,0.017657704651355743,0.440088152885437,0.04791048914194107,0.0013500773347914219,-0.10587430000305176,0.1927998811006546,0.018899397924542427,0.47979769110679626,0.056045129895210266,0.3144282400608063,-0.04058080539107323,0.15848805010318756,0.09470625966787338,-0.05049801990389824,-0.008288883604109287,0.22007736563682556,0.3785954415798187,0.1519656628370285,0.08871085941791534,0.3959740698337555,0.05494427680969238,-0.13203632831573486,-0.036046095192432404,0.6630714535713196,0.0633828192949295,-0.0625092089176178,0.20032435655593872,0.004531361162662506,0.30697232484817505,0.3279948830604553,0.4116876721382141,0.3355746269226074,0.4127438962459564,0.3119639754295349,0.3759634792804718,0.27762463688850403,0.10843328386545181,0.28809258341789246,0.498538613319397,0.7532438039779663,0.4392533600330353,0.16259506344795227,0.7457636594772339,0.7504748106002808,0.8341552019119263,1.0204194784164429,1.031542181968689,0.19093894958496094,0.5562215447425842,0.5953731536865234,0.8345953822135925,0.5673157572746277,0.4546997547149658,0.9314706921577454,0.0031956082675606012,0.2850913405418396,0.7679876089096069,0.18830589950084686,0.1100321114063263,0.5891355276107788,0.02605598047375679,0.8849619626998901,0.5799295902252197,0.2652174234390259,0.2190496325492859,0.6487284302711487,0.7960516810417175,0.1896926909685135
1162,1.6506953239440918,-58.826820373535156,298.4676208496094,226.5245819091797,11.143352508544922,340.01922607421875,0.4724198579788208,137.28073120117188,41.52732849121094,4.020054340362549,149338.390625,819010.25,-7.288243770599365,152.98849487304688,-0.04595715552568436,0.07473104447126389,0.000666086794808507,0.8994622826576233,-0.04453101009130478,-0.0271316971629858,0.11391404271125793,0.010700180195271969,-0.002975855953991413,0.042891863733530045,0.05304766446352005,0.0714895948767662,-0.002963924314826727,0.7494682669639587,0.15347616374492645,0.0740690529346466,0.16223034262657166,-0.08941564708948135,0.12384893000125885,0.0772799625992775,0.07776860892772675,-0.03704891353845596,-0.024535199627280235,0.7567880153656006,0.11372803896665573,0.8741002678871155,-0.004206161946058273,0.04297861084342003,-0.01762688346207142,-0.003155641257762909,1.0095168352127075,0.5008877515792847,-0.12074606120586395,0.9615020751953125,1.0829676389694214,0.9451832175254822,-0.150943323969841,0.12386904656887054,0.003585953265428543,1.0086750984191895,0.09026091545820236,0.06391122937202454,-0.032658547163009644,0.11417815089225769,0.7720797657966614,-0.013584736734628677,1.0210866928100586,0.9617385268211365,0.974550724029541,0.05989354848861694,0.10117290169000626,0.04588136449456215,0.1515556424856186,0.12615321576595306,0.04071196913719177,0.1890115588903427,0.6905738115310669,0.009182365611195564,0.11918042600154877,1.0126938819885254,0.7391332387924194,-0.1432502716779709,-0.083458311855793,1.1115573644638062,-0.00025106585235334933,0.9773354530334473,0.004700653254985809,0.8055163025856018,0.9997861385345459,0.8907718658447266
1163,1.587395429611206,675.9083251953125,300.79522705078125,247.5360870361328,3.609895706176758,370.974365234375,0.5139240026473999,145.4610137939453,47.409488677978516,2.91593074798584,154982.03125,635854.375,-11.160449981689453,163.8324737548828,-0.037953607738018036,-0.012884567491710186,0.02374093048274517,0.8435966372489929,-0.007594990078359842,0.03485437110066414,-0.12975585460662842,0.2044685333967209,-0.002312157303094864,0.03562261536717415,-0.04140302911400795,0.29074081778526306,0.025127092376351357,0.6786381602287292,-0.030785996466875076,-0.06677857786417007,0.0010277205146849155,0.36220797896385193,0.7731583118438721,-0.07406417280435562,0.0043779523111879826,0.0213836207985878,0.029773393645882607,-0.10563915222883224,0.2077462524175644,0.6890870332717896,-0.01759367063641548,-0.058419570326805115,0.10591404885053635,0.011473309248685837,0.7440823316574097,0.33308354020118713,0.09191913902759552,0.7271196246147156,0.869073212146759,0.7206881046295166,0.03809075057506561,-0.009069335646927357,0.17151212692260742,0.7257998585700989,0.12902912497520447,0.4039725959300995,0.1687476634979248,0.13582420349121094,1.021754264831543,0.27307555079460144,0.8951355814933777,1.0708186626434326,1.0335067510604858,0.09638690948486328,0.1724725216627121,-0.01555797178298235,0.679740309715271,0.2616998255252838,0.2550439238548279,0.34525102376937866,0.6553832292556763,0.27549588680267334,0.34764450788497925,0.5962796211242676,0.703615128993988,0.499495267868042,0.5153389573097229,0.9793102145195007,0.03397544100880623,0.6983610391616821,0.3100588023662567,0.39948081970214844,0.9648357033729553,0.6845865249633789
1164,1.8672282695770264,848.5897827148438,279.97674560546875,288.60711669921875,4.177987575531006,597.5415649414062,0.4815339744091034,143.56112670898438,54.16876983642578,2.273470401763916,151319.53125,407664.34375,-9.520289421081543,162.9774627685547,0.163200244307518,0.19059844315052032,-0.06624779850244522,0.11320164799690247,0.0571107342839241,0.02871623821556568,0.12224310636520386,0.4463144540786743,0.021590467542409897,0.03902052715420723,0.0007418019231408834,0.6491824984550476,0.03805626556277275,0.22222411632537842,0.06080262362957001,0.06521125137805939,0.047401849180459976,0.6387443542480469,0.10226269066333771,0.17672982811927795,-0.05444032698869705,0.06735069304704666,0.05743085965514183,0.04630812257528305,0.6313588619232178,0.2997633218765259,0.02632688358426094,-0.030308207497000694,0.027187323197722435,0.028598925098776817,0.2013363093137741,0.361289381980896,0.1757599413394928,0.20202164351940155,0.9707489013671875,0.17480777204036713,0.10320818424224854,0.40972182154655457,0.5474558472633362,0.15299566090106964,0.3922747075557709,0.5418516993522644,0.6960013508796692,0.7791056632995605,0.9068117737770081,0.4019107520580292,0.9691819548606873,0.9566572904586792,0.9735267758369446,0.8177086710929871,0.8978210091590881,0.5768210887908936,0.6061274409294128,0.8521100878715515,0.412038654088974,0.5266085863113403,0.504397988319397,0.8126343488693237,0.7995870113372803,0.7189013361930847,0.8266141414642334,0.48053309321403503,0.5547980666160583,0.7714413404464722,0.16402265429496765,1.0143420696258545,0.7738968133926392,0.3182355463504791,0.8747375011444092,0.18830430507659912
1165,1.49785315990448,406.6225280761719,292.2086486816406,280.5765075683594,4.317773818969727,465.6336975097656,0.4223095178604126,138.93234252929688,44.43852615356445,1.6140505075454712,151282.71875,710616.0625,-11.309517860412598,165.6650390625,-0.09306087344884872,0.7746366262435913,0.17521002888679504,0.02124394103884697,-0.02444669045507908,0.03659379109740257,-0.011075728572905064,0.13048428297042847,0.04685136303305626,0.1654234081506729,-0.056811217218637466,0.1598600447177887,0.03226621821522713,0.41983088850975037,0.12596775591373444,0.07821588963270187,0.14011484384536743,0.5626631379127502,-0.03130338340997696,-0.01493651419878006,0.14845439791679382,0.16279561817646027,0.1337183266878128,-0.14760622382164001,0.3011229634284973,0.8056777119636536,-0.04591023549437523,-0.04058968275785446,-0.0019108231645077467,0.051742926239967346,0.4984087646007538,0.4466700851917267,0.1091398149728775,0.5645681023597717,0.8107596635818481,0.5330919027328491,0.07426173985004425,-0.005480867810547352,-0.045952629297971725,0.5647141933441162,0.20481322705745697,0.7194817662239075,0.268013060092926,0.2054646611213684,0.742240309715271,0.4601965844631195,0.9639585614204407,1.0846211910247803,0.9985864758491516,0.05916881561279297,1.0234978199005127,1.0956870317459106,0.3398558497428894,1.173820972442627,0.8184800148010254,1.0079455375671387,-0.004068230744451284,0.3718499541282654,1.1413391828536987,0.8061877489089966,0.5171316266059875,0.28328555822372437,0.280462384223938,0.8966778516769409,0.795535147190094,0.6871105432510376,0.04104500263929367,0.5123664736747742,1.0436896085739136,0.4295380711555481
1166,1.8879119157791138,262.74169921875,286.11505126953125,259.0561218261719,7.308502197265625,374.46356201171875,0.45620855689048767,141.23646545410156,43.5498046875,2.8805203437805176,152004.09375,795782.6875,-8.105030059814453,160.4761962890625,0.023899845778942108,0.24978700280189514,0.01006002351641655,0.6707289814949036,-0.0045908414758741856,0.006382702384144068,-0.05900157615542412,0.12388068437576294,0.00443993741646409,0.025998109951615334,0.011081334203481674,0.07619228214025497,-0.005974566098302603,0.7204710841178894,0.08496131747961044,0.05356954038143158,0.07608100026845932,0.3413582146167755,0.2382342368364334,-0.010823823511600494,0.08702708780765533,-0.009705685079097748,-0.002935504075139761,0.28363755345344543,0.07635527104139328,0.8301510214805603,-0.008478041738271713,0.008787018246948719,0.04556092992424965,0.03747304528951645,0.795045793056488,0.5795996785163879,0.05248349905014038,0.7384147644042969,0.9305582046508789,0.775158703327179,0.01746685989201069,0.08564819395542145,0.14248333871364594,0.7523730397224426,0.12199755758047104,0.3970390856266022,0.21727919578552246,0.19054147601127625,0.9199418425559998,0.175703227519989,0.968318521976471,1.013604760169983,0.9907868504524231,0.19202053546905518,0.40212228894233704,0.3998543322086334,0.39681175351142883,0.481741726398468,0.44144558906555176,0.4816136956214905,0.589102029800415,0.1614851951599121,0.5118623375892639,0.8857349157333374,0.9544704556465149,0.1145644411444664,0.22978031635284424,0.8786112666130066,0.29633620381355286,0.9739609360694885,0.25081637501716614,0.7029557228088379,0.9672694802284241,0.6411675810813904
1167,1.5064973831176758,861.2168579101562,289.83856201171875,254.0072784423828,5.43698787689209,442.55084228515625,0.46349599957466125,131.7142791748047,49.933616638183594,2.2121312618255615,152779.15625,315991.0625,-12.78892707824707,155.50755310058594,0.43401697278022766,0.3306579887866974,0.32240524888038635,-0.022484365850687027,-0.06517565995454788,-0.029956219717860222,0.0033223354257643223,-0.008858875371515751,0.0038096033968031406,0.09701332449913025,-0.03324047103524208,0.632273256778717,-0.021936235949397087,0.0857677310705185,-0.09682318568229675,0.32647231221199036,-0.06603904068470001,0.1889360100030899,0.1585494577884674,0.06007884815335274,0.32550933957099915,0.012800179421901703,0.0931243747472763,0.18957553803920746,0.7102316617965698,0.17652520537376404,-0.06279412657022476,0.22888290882110596,-0.014564051292836666,0.03046749345958233,0.029462294653058052,0.2557571232318878,0.3392419219017029,0.027480976656079292,0.9266802072525024,0.0397140234708786,0.34624260663986206,0.46426862478256226,0.02921198680996895,0.026917727664113045,0.38633406162261963,0.169912189245224,0.4252793788909912,0.6190277934074402,0.35437169671058655,0.47467705607414246,1.0255779027938843,0.7616064548492432,1.0009920597076416,0.3616700768470764,0.47362595796585083,0.7947551012039185,0.7929396033287048,0.6850494146347046,0.5320404171943665,0.9731191396713257,0.4695558249950409,0.7354511618614197,0.6898865103721619,1.0677152872085571,0.15924283862113953,-0.005736507475376129,0.6644601821899414,0.26071494817733765,0.2290010005235672,0.11418811231851578,0.08517741411924362,-0.07880470901727676,0.8307837247848511,0.1753799021244049
1168,1.2492141723632812,1150.8863525390625,312.4471130371094,255.2069091796875,4.5679826736450195,673.697021484375,0.4846627116203308,140.97645568847656,56.15044021606445,2.233602285385132,152105.046875,329553.375,-12.283367156982422,151.82406616210938,0.03374948352575302,0.17018818855285645,-0.03319452330470085,-0.021576661616563797,-0.0400102399289608,-0.014931478537619114,0.13201171159744263,0.7402297854423523,0.012285414151847363,0.043913815170526505,-0.04599630460143089,0.9660935997962952,-0.01878141425549984,-0.0027854612562805414,-0.02547920122742653,0.0271377582103014,0.02817203477025032,0.44915854930877686,0.0757472962141037,0.4958937168121338,-0.015678109601140022,0.04979035258293152,0.047574665397405624,-0.0314241424202919,0.8299455046653748,-0.0027700357604771852,-0.027211423963308334,-0.04481961578130722,0.10976028442382812,-0.08346162736415863,0.038753822445869446,0.491661936044693,0.009473877027630806,0.03306959569454193,0.8865285515785217,0.04733453691005707,0.0004894300946034491,0.6835463047027588,0.6336876749992371,0.007371352519840002,0.7451632618904114,0.8528181314468384,0.44408655166625977,0.8686726093292236,0.8732614517211914,0.9265405535697937,0.8606070876121521,1.0153765678405762,1.0136723518371582,0.938446044921875,0.9444015026092529,0.6762080788612366,0.5846304893493652,0.8422091603279114,0.09226387739181519,0.7081302404403687,0.04238682612776756,1.0452333688735962,0.9102779626846313,0.6240420937538147,0.5958778262138367,0.649482011795044,0.4195941686630249,0.9594348073005676,0.3458216190338135,0.8166125416755676,0.8862467408180237,0.35966867208480835,0.9162779450416565,0.0023890002630650997
1169,1.3422518968582153,1175.3629150390625,301.1114501953125,279.19976806640625,4.859573841094971,438.05712890625,0.44010892510414124,124.2440414428711,51.7138557434082,1.574472188949585,152288.71875,299861.78125,-12.363852500915527,147.48666381835938,0.6034667491912842,0.27123910188674927,0.3852546811103821,-0.05847768858075142,-0.10150985419750214,-0.05658197030425072,-0.008881320245563984,-0.11427219212055206,0.0006195036694407463,0.10380037873983383,0.007075875997543335,1.1506125926971436,-0.016338201239705086,0.0582917295396328,-0.12969784438610077,-0.0003416342369746417,-0.09075035154819489,0.4112277030944824,0.16215412318706512,0.16283614933490753,0.3553517758846283,-0.05786316841840744,-0.10721346735954285,0.14445269107818604,1.0785163640975952,-0.07409796118736267,-0.045691486448049545,0.10630504041910172,-0.056679993867874146,-0.0662674605846405,-0.043254926800727844,0.5078452825546265,0.2921879291534424,-0.038868412375450134,1.0674536228179932,-0.007640315685421228,0.3154679238796234,0.5243086218833923,0.19979657232761383,-0.03900448977947235,0.09816475957632065,-0.02610132098197937,0.622273862361908,1.109781265258789,0.3473547697067261,0.36944976449012756,1.0798615217208862,0.7798715233802795,1.0006076097488403,0.7970749735832214,0.6374438405036926,1.1609283685684204,0.9620116949081421,0.7475233674049377,0.4543698728084564,1.1300626993179321,0.7447847127914429,1.0005950927734375,0.7552244663238525,1.2682652473449707,0.3710067868232727,-0.3717534840106964,0.8724547624588013,0.08662788569927216,0.21538560092449188,0.26629406213760376,0.325783371925354,-0.17381539940834045,0.9480224847793579,0.17361415922641754
1170,1.6272306442260742,1090.1971435546875,291.06256103515625,283.43316650390625,3.5613276958465576,612.3908081054688,0.4622599482536316,137.38470458984375,57.17793273925781,1.7074514627456665,150790.8125,224530.203125,-1.6200987100601196,180.55828857421875,0.3301686644554138,0.1884939968585968,-0.06332394480705261,-0.10251371562480927,0.3143487274646759,-0.08569634705781937,0.18832515180110931,0.1960238665342331,0.01821671426296234,0.06491363048553467,-0.0052520520985126495,0.4834812581539154,-0.07631951570510864,0.0699378103017807,0.3291504681110382,0.08137461543083191,0.017085440456867218,0.7712622284889221,-0.11168932169675827,0.05267420411109924,0.0003748445597011596,0.06886738538742065,0.028146903961896896,0.20039905607700348,0.575940728187561,0.3678561747074127,-0.0178898386657238,0.009084881283342838,0.030350059270858765,-0.02613387629389763,0.06556519865989685,0.5337910056114197,0.5812227129936218,0.0601465106010437,0.8937684297561646,0.07222536206245422,0.5513356924057007,0.36034446954727173,0.6577886343002319,0.052685946226119995,0.1999749094247818,0.24128562211990356,1.030639886856079,0.8105065226554871,0.6215730905532837,0.19300295412540436,0.9699923992156982,0.949517548084259,0.9943479299545288,0.9846255779266357,0.9624878168106079,0.7782009840011597,0.8561000227928162,0.8577472567558289,0.7654188871383667,0.8227638602256775,0.7899234294891357,0.838296115398407,0.8731549978256226,0.8466898202896118,0.7724408507347107,-0.027848608791828156,0.4345880448818207,0.3363412320613861,-0.061509113758802414,1.0142219066619873,0.8174730539321899,0.3396325707435608,0.5997835397720337,0.12469609081745148
1171,1.4438238143920898,1615.7540283203125,294.0792541503906,218.66009521484375,7.007549285888672,431.3229064941406,0.4703039824962616,141.2902374267578,47.5584602355957,3.044949769973755,150739.921875,780336.9375,-10.01589584350586,140.71214294433594,0.028858907520771027,-0.32138749957084656,0.04116645082831383,0.6301239132881165,-0.06292781233787537,0.009663362987339497,-0.05777185037732124,0.44762855768203735,-0.008271920494735241,-0.19810403883457184,-0.0322093702852726,0.40928876399993896,0.002770090941339731,0.4409938454627991,0.026072122156620026,0.22412465512752533,0.1279698759317398,0.05698486417531967,0.3940003514289856,0.004168740939348936,0.11124736815690994,-0.10876869410276413,-0.010568288154900074,0.4828989803791046,0.11575674265623093,0.41019612550735474,-0.04775313660502434,0.2701502740383148,0.30290818214416504,-0.028707202523946762,0.5228301882743835,0.027007661759853363,-0.07037325203418732,0.5181964039802551,0.8074596524238586,0.5044963955879211,-0.037233248353004456,0.752173900604248,0.10462487488985062,0.5515761971473694,0.2549380362033844,-0.09323415160179138,-0.05317685008049011,0.09779796004295349,0.6596372127532959,0.19524547457695007,0.7107228636741638,0.6103391051292419,1.0072200298309326,-0.0456295907497406,-0.020930428057909012,0.018405113369226456,0.3374920189380646,-0.08826401084661484,0.04532349109649658,0.6373966932296753,0.5622224807739258,0.3290081322193146,0.22689710557460785,1.0081841945648193,0.6478045582771301,-0.05176407843828201,-0.14302371442317963,0.9861999750137329,0.041583169251680374,1.042236328125,0.3334921896457672,0.432643324136734,0.4136781692504883,0.8373260498046875
1172,1.520484209060669,741.7297973632812,292.5687561035156,224.07443237304688,6.424936294555664,644.0167236328125,0.47431680560112,150.3798370361328,57.053924560546875,3.3884999752044678,150542.875,603049.9375,-12.880070686340332,155.51187133789062,-0.08884289115667343,0.05078764632344246,0.06781284511089325,0.39261385798454285,-0.03459511697292328,0.04907604306936264,-0.10022829473018646,0.6157961487770081,-0.05504082888364792,-0.017392611131072044,-0.0015474895481020212,0.49431031942367554,0.04002124071121216,0.15921065211296082,0.07265716046094894,0.22490569949150085,0.10967933386564255,0.4911845028400421,0.003181151580065489,-0.0006725718267261982,0.24739675223827362,-0.010573633015155792,0.07870795577764511,0.17277632653713226,0.5311495065689087,0.2940938472747803,-0.04370498284697533,0.040154099464416504,0.11662893742322922,0.006103180348873138,0.2856171131134033,0.06956728547811508,-0.10343869030475616,0.2482234239578247,0.9040470123291016,0.25333428382873535,-0.06966112554073334,0.26471877098083496,0.4953642785549164,0.22604408860206604,0.5267038941383362,0.4858398139476776,0.6019045114517212,0.5591949820518494,0.8772678971290588,0.6212056279182434,0.9035148620605469,0.9873418211936951,1.0027389526367188,0.37085577845573425,0.5440804958343506,0.18639186024665833,0.2968066930770874,0.6874056458473206,0.3082294762134552,0.42116641998291016,0.3987794518470764,0.7152818441390991,0.7969057559967041,0.5864924192428589,0.9907033443450928,0.3188759684562683,0.5405905246734619,1.0252013206481934,0.10699296742677689,1.1200705766677856,0.7209571003913879,0.21382902562618256,0.9441766142845154,0.34152737259864807
1173,1.407968521118164,148.88287353515625,304.28948974609375,275.9955139160156,3.372241497039795,278.2655334472656,0.483858197927475,129.61325073242188,50.06732177734375,1.5250070095062256,152380.3125,354905.75,-22.010595321655273,136.65863037109375,0.1276940107345581,0.2958751618862152,0.7433568239212036,0.12629170715808868,0.06147708743810654,-0.011271034367382526,-0.12650084495544434,-0.14984311163425446,0.020494971424341202,0.024268651381134987,0.2644217610359192,0.8910613059997559,0.014261792413890362,-0.0511145181953907,0.027292300015687943,-0.1655547171831131,-0.012609810568392277,0.003636589739471674,0.06390205770730972,0.2930460274219513,0.9346553683280945,0.02175355702638626,-0.19320644438266754,0.012179918587207794,0.8214024305343628,-0.020891278982162476,0.21621252596378326,0.032633617520332336,-0.06646183133125305,-0.01699632778763771,-0.0183096956461668,0.4158551096916199,0.09295570850372314,-0.013042701408267021,1.0268256664276123,0.0045042200945317745,0.19240516424179077,0.19617725908756256,0.07168640941381454,-0.0055825249291956425,0.29122650623321533,0.572788655757904,0.15992814302444458,1.2153136730194092,-0.2661498486995697,1.0195543766021729,1.0895355939865112,0.792052149772644,1.0233356952667236,0.41067832708358765,-0.008342761546373367,1.0103963613510132,1.018546462059021,0.8376790285110474,0.17533954977989197,1.0995351076126099,-0.15826770663261414,0.7523082494735718,0.9859246611595154,0.8166950345039368,-0.03939768671989441,0.028518997132778168,0.7584174275398254,-0.024307504296302795,1.0139065980911255,-0.2822714149951935,-0.0626179650425911,0.05373257026076317,0.8089452385902405,-0.17188028991222382
1174,1.5393292903900146,261.9009094238281,290.33514404296875,252.6395721435547,5.020374298095703,380.9357604980469,0.4753986597061157,138.9515380859375,46.76504135131836,2.3366286754608154,151759.671875,450714.65625,-15.148799896240234,126.29552459716797,-0.04414718598127365,0.8875007629394531,0.12057139724493027,-0.02686740830540657,-0.018881885334849358,0.0455690398812294,-0.005770841147750616,-0.0016141543164849281,-0.03329237177968025,0.5529677867889404,0.05611414462327957,0.15853630006313324,0.05398007482290268,0.13098353147506714,-0.006760846823453903,0.018411459401249886,0.003330743405967951,0.13052770495414734,0.017366953194141388,-0.0026408438570797443,0.21177902817726135,0.6828181743621826,0.02356293424963951,-0.0413186177611351,0.2593778669834137,0.7316784858703613,0.0337359644472599,-0.014433051459491253,-2.8465636205510236e-05,0.02637474238872528,0.06834098696708679,0.05148585885763168,0.7020922303199768,0.04925805330276489,0.31804317235946655,0.020099597051739693,0.6631703972816467,0.07733052968978882,-0.034182023257017136,0.0241940189152956,0.7398668527603149,0.9317340850830078,0.7849135398864746,0.26372289657592773,0.7637121677398682,0.8600641489028931,1.0006356239318848,0.984573483467102,1.0057710409164429,0.051160603761672974,0.8007095456123352,0.8721446394920349,1.0180381536483765,0.996674120426178,0.9162470102310181,0.8908193111419678,0.07821374386548996,0.228473961353302,1.0438930988311768,0.2756706178188324,0.10906222462654114,0.753674328327179,0.2221023589372635,0.8878433108329773,0.904188334941864,0.14352016150951385,-0.012236542999744415,0.6185181736946106,0.9572190046310425,0.08576342463493347
