,Grado NLGI Consistencia,Viscosidad del Aceite Base a 40°C. cSt,"Penetración de Cono a 25°C, 0.1mm","Punto de Gota, °C","Estabilidad Mecánica, %","Punto de Soldadura Cuatro Bolas, kgf","Desgaste Cuatro Bolas, mm",Indice de Carga-Desgaste,"Carga Timken Ok, lb","Resistencia al Lavado por Agua a 80°C, %",Registro NSF,Factor de Velocidad,"Temperatura de Servicio °C, min","Temperatura de Servicio °C, max",color_Ambar,color_Beige,color_Beige Claro,color_Blanco,color_CafÃ©,color_CafÃ© Claro,color_Cristalino,color_Negro,color_nan,Aceite Base_Mineral,Aceite Base_Mineral HC,Aceite Base_Mineral HT,Aceite Base_Mineral Refinado,Aceite Base_Mineral USP,Aceite Base_Semi-Sintetico,Aceite Base_nan,Espesante_Bentonita,Espesante_Complejo Sulfonato de Calcio,Espesante_Complejo de Aluminio,Espesante_Complejo de Aluminio - Poliurea,Espesante_Complejo de Litio,Espesante_Complejo de Poliurea,Espesante_Silica,Espesante_nan,textura_Adherente,textura_Suave,textura_Suave Adherente,textura_Suave Adhesiva,textura_Viscosa adherente,textura_nan,subtitulo_alimenticia,subtitulo_alta,subtitulo_duraciã³n,subtitulo_farmacã,subtitulo_grasa,subtitulo_industria,subtitulo_larga,subtitulo_lubricante,subtitulo_pesado,subtitulo_utica,descripcion_aceites,descripcion_base,descripcion_carga,descripcion_complejo,descripcion_condiciones,descripcion_gran,descripcion_grasa,descripcion_lubricante,descripcion_producto,descripcion_soporte,beneficios_adherencia,beneficios_agua,beneficios_alta,beneficios_corrosiã³n,beneficios_desgaste,beneficios_excelente,beneficios_excelentes,beneficios_extrema,beneficios_protecciã³n,beneficios_resistencia,aplicaciones_alta,aplicaciones_cojinetes,aplicaciones_expuestos,aplicaciones_lubricaciã³n,aplicaciones_mecanismos,aplicaciones_mecã,aplicaciones_nicas,aplicaciones_producto,aplicaciones_rodamientos,aplicaciones_velocidad
1392,1.7603645324707031,844.7117919921875,278.7179870605469,247.2177276611328,5.959403038024902,575.4169311523438,0.47504088282585144,114.28770446777344,51.46636199951172,2.1466331481933594,151325.171875,299336.71875,-8.672640800476074,151.57638549804688,0.34740373492240906,0.8599963784217834,0.1261749267578125,-0.050816718488931656,-0.07011871039867401,-0.025992056354880333,0.025435294955968857,-0.14662466943264008,-0.05737212300300598,0.040359314531087875,-0.013030681759119034,0.8671324253082275,-0.06450480967760086,-0.002600150415673852,-0.08909434080123901,0.13741977512836456,-0.03727101907134056,0.2878659665584564,0.07100745290517807,0.49054938554763794,0.09438823908567429,-0.08357890695333481,0.1019701138138771,0.13819895684719086,1.0474168062210083,0.007622987497597933,0.0639442726969719,0.07000914216041565,-0.04792364686727524,0.01728939451277256,-0.09263931214809418,0.4936826229095459,-0.007946325466036797,-0.05138517916202545,1.1512839794158936,-0.02484912984073162,0.07293400168418884,1.025241494178772,-0.21156363189220428,-0.03092111460864544,0.4183874726295471,0.34693095088005066,0.3518161475658417,1.0228697061538696,0.18433766067028046,0.435558021068573,1.081000566482544,0.8087865710258484,0.9701793789863586,0.8931931853294373,0.8836396336555481,0.8530813455581665,0.8639960885047913,0.8522111177444458,0.42326921224594116,0.9801546335220337,0.4495396316051483,1.0145808458328247,0.8750835657119751,1.1808499097824097,0.2854965627193451,-0.2948414981365204,0.49388793110847473,0.4315052926540375,0.0007422157214023173,0.19024299085140228,0.14522022008895874,-0.21721282601356506,0.9104012250900269,0.24133698642253876
1393,1.452906608581543,519.3286743164062,291.2264404296875,281.2311706542969,8.133331298828125,426.8625183105469,0.46122634410858154,134.0744171142578,48.214027404785156,3.2279889583587646,146711.03125,689284.9375,-8.362956047058105,189.7146759033203,0.3741781413555145,0.20979760587215424,-0.015135365538299084,0.4793359637260437,0.0016456034500151873,0.19414545595645905,-0.05685419961810112,-0.13228844106197357,-0.02775239199399948,0.010667303577065468,-0.055258337408304214,0.24660348892211914,0.19534747302532196,0.030389992520213127,0.3566347658634186,0.09158595651388168,0.39917898178100586,0.565766453742981,-0.07947946339845657,0.05416888743638992,-0.09069589525461197,-0.004305683542042971,0.20788787305355072,0.03756552189588547,0.4040833115577698,0.8777782917022705,-0.055830832570791245,-0.0645388662815094,0.006625733803957701,0.015975169837474823,0.46622124314308167,0.7977412343025208,0.4516306519508362,0.46401920914649963,1.0699856281280518,0.4172767996788025,0.4760972261428833,-0.018107129260897636,0.36602404713630676,0.4846303462982178,-0.16561809182167053,-0.05957302451133728,0.38838502764701843,0.3977672755718231,0.621123731136322,-0.04856846109032631,0.9936211705207825,1.1557244062423706,0.9563873410224915,0.2728174030780792,1.0618606805801392,0.9377357363700867,0.4361943006515503,1.1503905057907104,0.8315310478210449,0.97816002368927,0.6470283269882202,0.7062734365463257,1.0091252326965332,1.0154932737350464,0.6079161167144775,0.2706737518310547,0.4116821885108948,0.682723879814148,0.019606787711381912,0.9537245631217957,0.36326679587364197,0.06972699612379074,1.1710283756256104,0.11080768704414368
1394,1.6520233154296875,458.44305419921875,286.36676025390625,308.04571533203125,7.484426021575928,350.0595397949219,0.495607852935791,138.37744140625,44.10074996948242,2.834954261779785,146473.703125,560962.0,-9.744269371032715,159.51296997070312,0.329941064119339,-0.03667778894305229,0.019751738756895065,0.5564857125282288,-0.046693697571754456,0.07321981340646744,0.053433582186698914,0.0703330934047699,0.03608957678079605,-0.023459648713469505,-0.016568977385759354,0.12560561299324036,0.06620315462350845,0.08641180396080017,0.4449491500854492,0.2799859941005707,0.48478370904922485,-0.06378180533647537,0.005035638343542814,0.026021264493465424,0.003129249671474099,0.010992296040058136,0.05371369421482086,0.3250519633293152,0.041066668927669525,0.751625657081604,0.0186382494866848,0.21781302988529205,-0.018457790836691856,0.01777360588312149,0.533576250076294,0.1575724333524704,0.35967403650283813,0.5589684844017029,0.9899495840072632,0.5716291666030884,0.36680370569229126,0.32463744282722473,0.11927082389593124,0.5339832305908203,0.29875779151916504,0.01971280574798584,0.049299269914627075,0.16969826817512512,0.3104403614997864,0.10222779959440231,1.0133203268051147,0.7897177934646606,0.962786853313446,0.10056033730506897,0.6992813944816589,0.6587600708007812,0.34616532921791077,0.6648108959197998,0.7918279767036438,0.7715734839439392,0.30115148425102234,0.19629502296447754,0.6739898324012756,1.0422124862670898,0.1182737946510315,0.31030309200286865,0.1883348971605301,0.6274179816246033,0.08035653084516525,0.6411677598953247,0.09255104511976242,0.07664614170789719,0.8313879370689392,0.06133195757865906
1395,1.595413088798523,533.3602294921875,289.1126708984375,274.4228210449219,3.541898250579834,526.1522827148438,0.4344114661216736,136.8718719482422,48.151458740234375,1.4604723453521729,153598.09375,510141.84375,-12.352243423461914,153.8941192626953,0.10471682250499725,0.572837233543396,0.06798151135444641,-0.050233904272317886,-0.007028969470411539,0.04658753052353859,-0.045369189232587814,0.33784404397010803,0.009231348522007465,0.20660385489463806,0.006389744579792023,0.16155694425106049,0.06963125616312027,0.3208874762058258,-0.06637653708457947,0.28100886940956116,-0.03095184825360775,0.3355313539505005,0.08405239135026932,0.046283505856990814,0.3498985171318054,0.1899496167898178,0.06036146730184555,-0.09371858090162277,0.13008320331573486,0.8107638955116272,0.025277454406023026,-0.014875384978950024,0.027849232777953148,-0.0204542838037014,0.20605973899364471,0.402898371219635,0.31205427646636963,0.2052544355392456,0.7403340339660645,0.2255348563194275,0.2986794114112854,0.23861730098724365,0.2509329915046692,0.18381324410438538,0.4420704245567322,0.9419918060302734,0.42366114258766174,0.43738651275634766,0.9296635389328003,0.5870559811592102,0.9603626728057861,0.9228423237800598,1.0083088874816895,0.3493191599845886,0.8106027841567993,0.973136305809021,0.9040697813034058,0.880497395992279,0.933602511882782,1.0617034435272217,0.4762943983078003,0.5801182389259338,0.965925395488739,0.8024820685386658,0.5200573205947876,0.38294699788093567,0.45850715041160583,0.8443377614021301,0.6969484686851501,0.5412722826004028,0.3814574182033539,0.4531404376029968,0.9317745566368103,0.29198601841926575
1396,1.705670714378357,506.8795471191406,291.43548583984375,340.50799560546875,0.31725338101387024,739.5606079101562,0.4038158059120178,146.05479431152344,57.776817321777344,0.5348927974700928,153031.328125,676623.9375,-15.978569030761719,182.74732971191406,-0.19517415761947632,0.43752238154411316,-0.01584937609732151,-0.09740473330020905,0.008217263966798782,0.4487496018409729,-0.03208109363913536,0.4144085645675659,-0.025064781308174133,-0.2719285190105438,0.09892536699771881,0.1877724677324295,0.4620588421821594,0.47306370735168457,-0.08707191050052643,0.21549229323863983,-0.0016540265642106533,0.9974504709243774,-0.013808660209178925,0.016166895627975464,0.16794952750205994,-0.10808538645505905,0.12772810459136963,-0.010711811482906342,0.24166466295719147,0.7914743423461914,0.047888752073049545,0.037919726222753525,-0.03743099793791771,0.028867267072200775,0.3945563733577728,1.0289485454559326,0.25715339183807373,0.43804746866226196,1.2642987966537476,0.37992289662361145,0.28107044100761414,-0.1844964176416397,0.8386178016662598,0.5261628031730652,0.3411949872970581,0.8386927843093872,0.3952804505825043,0.6777658462524414,0.8869009017944336,0.19641396403312683,1.039469838142395,0.7960178256034851,1.0492249727249146,0.4099872410297394,1.1587039232254028,0.8261929154396057,0.080724336206913,1.0921003818511963,0.9009137749671936,0.8040839433670044,0.4991268515586853,0.6271153092384338,0.8436971306800842,0.9294227957725525,1.2781068086624146,0.5542694330215454,0.27545732259750366,1.2620434761047363,0.7752178907394409,1.0664219856262207,0.5519701242446899,0.6448608040809631,0.9655333757400513,0.6078606843948364
1397,1.4635796546936035,991.1594848632812,301.52593994140625,264.8407287597656,5.503388404846191,570.3120727539062,0.4956464171409607,143.53115844726562,57.52707290649414,2.794302225112915,151146.625,455508.03125,-13.132369995117188,149.46583557128906,0.16681401431560516,0.3053523004055023,-0.01276483666151762,0.26825639605522156,-0.04436417669057846,0.04502811282873154,-0.0842912346124649,0.40853235125541687,-0.00969560444355011,0.07602234929800034,0.04446850344538689,0.8321136236190796,0.01840057037770748,0.04676852747797966,0.04010515287518501,-0.10912085324525833,0.07850328087806702,0.7167131900787354,0.12573736906051636,0.13615089654922485,-0.04086197167634964,0.05882956460118294,0.013388223014771938,0.02555985003709793,0.7615710496902466,0.1917250156402588,-0.007092271000146866,0.022931240499019623,0.07850972563028336,0.01853797771036625,0.10426317155361176,0.33411654829978943,0.12396089732646942,0.1698565036058426,0.9193324446678162,0.11720883846282959,0.18837307393550873,0.44055667519569397,0.46407198905944824,0.11365792155265808,0.4578331410884857,0.44592347741127014,0.5974094867706299,0.7605001330375671,0.7787885069847107,0.5580567121505737,0.945228099822998,0.9735300540924072,1.0573346614837646,0.7047861218452454,0.7632623314857483,0.43172743916511536,0.5157874226570129,0.825444221496582,0.31036633253097534,0.5734778046607971,0.3826194405555725,0.8261907696723938,0.8642119765281677,0.5361713171005249,0.7555720210075378,0.44750943779945374,0.5287288427352905,0.8187796473503113,0.12906870245933533,0.817679226398468,0.7294401526451111,0.13723716139793396,0.8816919922828674,0.12496261298656464
1398,0.8348025679588318,500.4919738769531,348.45220947265625,244.5211639404297,5.921835899353027,338.3359069824219,0.4956667423248291,140.40115356445312,41.3338508605957,2.8357040882110596,148888.71875,487462.3125,-10.981087684631348,141.82005310058594,0.040112242102622986,0.2364303469657898,0.029068710282444954,0.5106019973754883,-0.0946846529841423,0.0504017099738121,0.06821779161691666,0.1739974319934845,-0.0067427195608615875,0.21944063901901245,0.2593691051006317,0.1487414687871933,0.0548352487385273,0.043975185602903366,0.1953757107257843,0.09072893857955933,0.2995591461658478,-0.007310160901397467,0.34358322620391846,-0.0031912927515804768,0.2928234934806824,-0.0011249040253460407,0.08507116138935089,-0.043296076357364655,0.10591145604848862,0.6103725433349609,0.20400315523147583,-0.004365962464362383,-0.016158947721123695,0.04460141062736511,0.6416847705841064,0.008220039308071136,0.03557078540325165,0.6720989942550659,1.0298115015029907,0.6516619920730591,-0.02381323091685772,0.39566442370414734,-0.02232758328318596,0.5794835686683655,0.10115214437246323,0.3801294267177582,0.26788708567619324,0.3328855037689209,0.4192121922969818,0.05466323718428612,1.0332518815994263,0.6506866216659546,1.0091526508331299,0.30116114020347595,0.47384604811668396,0.45272836089134216,0.40022820234298706,0.42053544521331787,0.5759350657463074,0.886273980140686,0.10796552151441574,0.15005967020988464,0.6888009905815125,0.48182156682014465,-0.06866201758384705,0.2546239495277405,0.21065367758274078,0.7471489906311035,0.3307877779006958,0.2711217701435089,-0.04632330685853958,0.2478857785463333,0.7355923652648926,0.3666507303714752
1399,1.4340404272079468,420.6051025390625,299.087158203125,247.7589874267578,6.036439418792725,431.8215026855469,0.47828006744384766,136.48390197753906,52.25228500366211,2.1822826862335205,149291.6875,468462.65625,-9.575204849243164,152.9796142578125,0.08689691126346588,0.4574332535266876,-0.07155382633209229,0.151492640376091,0.09768524020910263,0.2731204926967621,-0.023001210764050484,0.03271523118019104,-0.03886517137289047,0.229627788066864,0.13678377866744995,0.12006276100873947,0.2794515788555145,-0.03059484250843525,0.2835279107093811,0.00047328791697509587,0.15862034261226654,0.49208250641822815,-0.11842644959688187,0.10042551159858704,0.09031029790639877,0.24348674714565277,0.04308858513832092,-0.011481128633022308,0.09328841418027878,0.7725394368171692,0.10387395322322845,-0.049257583916187286,0.09107773751020432,-0.013093166053295135,0.1577093005180359,0.5193412899971008,0.6159197092056274,0.11698399484157562,0.7086136937141418,0.1642899066209793,0.6839836835861206,0.4216471314430237,0.47614532709121704,0.09964090585708618,0.27273300290107727,0.3465670645236969,0.6404227614402771,0.5204036831855774,0.6903099417686462,0.2818523645401001,0.9297896027565002,0.8910015225410461,0.9545827507972717,0.4320525527000427,0.8839605450630188,0.7925234436988831,1.0689082145690918,0.9167304039001465,1.0172538757324219,1.0147312879562378,0.5654557347297668,0.5367568135261536,1.0768377780914307,0.6831385493278503,0.6177207231521606,0.4173940122127533,-0.042174141854047775,0.7053260803222656,0.5817213654518127,0.9144017100334167,0.6916775107383728,0.6802818179130554,0.7824171781539917,-0.058802857995033264
1400,1.3630675077438354,828.2402954101562,313.4019775390625,256.5291748046875,6.359724044799805,429.2299499511719,0.47959867119789124,129.7879638671875,47.20741271972656,2.277639150619507,151878.5,357223.09375,-10.796351432800293,131.4059600830078,0.06978979706764221,0.6275857090950012,0.014666874893009663,0.08293019235134125,-0.0481954887509346,0.035269275307655334,0.004984623286873102,0.21311123669147491,0.023055672645568848,0.4343300461769104,0.018545616418123245,0.48060092329978943,0.042462658137083054,0.06452104449272156,-0.054025378078222275,0.010459077544510365,0.005354723427444696,0.09900151938199997,0.1703827828168869,0.23128625750541687,0.029708480462431908,0.4018866717815399,-0.010811899788677692,0.00897296518087387,0.4279388189315796,0.5556557774543762,-0.014401238411664963,-0.00013811024837195873,0.022354429587721825,0.025739368051290512,0.10501807928085327,0.3442263603210449,0.45248135924339294,0.114005908370018,0.5740176439285278,0.10789282619953156,0.4395769536495209,0.3529491126537323,0.09182784706354141,0.09263145923614502,0.7166681885719299,0.7621431350708008,0.567426860332489,0.47163376212120056,0.6805860996246338,0.745222806930542,0.9698269367218018,0.8642775416374207,1.0332129001617432,0.4453153908252716,0.8613760471343994,0.9034985899925232,0.8111210465431213,0.7723937034606934,0.49831581115722656,0.9095059037208557,0.2258889526128769,0.47553056478500366,0.8166738152503967,0.48796308040618896,0.14262458682060242,0.5946850776672363,0.18580597639083862,0.9459347724914551,0.4635254442691803,0.1381690353155136,0.11501365154981613,0.49218419194221497,0.9516339302062988,0.18118415772914886
1401,1.1519984006881714,353.4405212402344,340.3916931152344,199.1226043701172,5.715926170349121,494.2257995605469,0.4877989590167999,132.218505859375,48.402278900146484,2.3703527450561523,152103.03125,289430.84375,-9.421794891357422,152.552490234375,0.08618681877851486,0.5389025211334229,-0.015541977249085903,0.3407039940357208,-0.01646011509001255,0.04310076683759689,0.052121397107839584,0.05111263692378998,-0.00959530845284462,0.381488561630249,0.007463086396455765,0.3063688576221466,0.06244669482111931,0.13299313187599182,-0.018694031983613968,0.1967564821243286,0.0272807814180851,0.060289762914180756,0.3789294362068176,0.12009304761886597,0.08081907033920288,0.13571719825267792,0.08586513251066208,-0.009157873690128326,0.4844042658805847,0.5817883014678955,-0.01839188113808632,0.012864012271165848,-0.06703630834817886,0.008628719486296177,0.3734934329986572,0.08696456998586655,0.16326822340488434,0.3637959063053131,0.9434112906455994,0.3575153052806854,0.1737201064825058,0.36637941002845764,0.15310272574424744,0.35149386525154114,0.43487313389778137,0.5771281719207764,0.42559197545051575,0.46976932883262634,0.7700778841972351,0.4069417119026184,1.0424550771713257,0.8955696225166321,0.9702529907226562,0.3717033565044403,0.5460686087608337,0.40041467547416687,0.780428409576416,0.5350732207298279,0.46407192945480347,0.8885655999183655,0.3969689905643463,0.5431993007659912,0.56917804479599,0.5119773745536804,0.26435866951942444,0.2567260265350342,0.27994969487190247,0.9054584503173828,0.12730425596237183,0.19066505134105682,0.204786017537117,0.3529132306575775,1.0067546367645264,0.5073832273483276
1402,1.2322685718536377,351.8046875,312.487548828125,271.6879577636719,6.35410213470459,376.42181396484375,0.4847044348716736,142.1088409423828,44.23490905761719,2.9546878337860107,146920.984375,630205.1875,-9.68308162689209,156.57040405273438,0.08566033095121384,0.23471766710281372,0.1091160699725151,0.5026946663856506,-0.07418768852949142,-0.0018903962336480618,0.05338776856660843,0.13989059627056122,0.005310112610459328,0.03779640421271324,0.12816780805587769,0.2336689531803131,0.02043095976114273,0.13726817071437836,0.3829036056995392,0.08826562762260437,0.46193796396255493,0.12976478040218353,0.1043408215045929,-0.02833431214094162,0.23556733131408691,-0.04734305292367935,0.1104881763458252,0.0002970244095195085,0.2724902033805847,0.5783889293670654,0.09392842650413513,-0.007956101559102535,0.0032300495076924562,0.0205870121717453,0.6894487738609314,0.1216043159365654,0.018230991438031197,0.7090736627578735,1.0407798290252686,0.6784789562225342,-0.04811514914035797,0.1793651431798935,0.028907496482133865,0.6754019856452942,0.08466716855764389,0.26701608300209045,0.14709150791168213,0.2654888927936554,0.4257274270057678,0.13141387701034546,1.0012916326522827,0.8852224349975586,1.0100822448730469,0.14169985055923462,0.6594633460044861,0.6472825407981873,0.34160134196281433,0.8075942993164062,0.6267428994178772,0.7963346838951111,0.11988206952810287,0.24730387330055237,0.8872154951095581,0.7995296120643616,0.18797749280929565,0.09377297013998032,0.3033624589443207,0.7503200769424438,0.24665917456150055,0.6460984349250793,0.025577448308467865,0.08105569332838058,0.9771440029144287,0.26116231083869934
1403,1.3165926933288574,1210.5802001953125,304.88751220703125,224.35897827148438,5.379606246948242,512.2238159179688,0.46409860253334045,129.98031616210938,50.46764373779297,2.0959789752960205,150497.890625,438767.1875,-6.232850074768066,146.40370178222656,0.004511937033385038,0.4321865439414978,0.05468248203396797,-0.011807086877524853,-0.037089549005031586,0.019068177789449692,0.01388105284422636,0.44928503036499023,0.033287785947322845,0.14333698153495789,-0.018348436802625656,0.7354196310043335,0.018304521217942238,0.05922284349799156,0.01728203147649765,0.08684203773736954,0.06166558340191841,0.258157342672348,0.04492142051458359,0.37784484028816223,0.07472837716341019,0.13614095747470856,0.0594010055065155,-0.008620671927928925,0.654538631439209,0.178368479013443,-0.01659400388598442,0.024292221292853355,0.17187197506427765,0.0008774250745773315,0.07130146026611328,0.3027166724205017,0.11682775616645813,0.06774182617664337,0.6777668595314026,0.039627328515052795,0.11749494075775146,0.7106429934501648,0.23334431648254395,0.019326793029904366,0.5296521186828613,0.491193562746048,0.29683229327201843,0.4956943988800049,0.7138102650642395,0.7799780368804932,0.823073148727417,0.9484006762504578,0.9990725517272949,0.46381428837776184,0.7567158937454224,0.7040615677833557,0.9164696335792542,0.8159100413322449,0.24771976470947266,0.9339936971664429,0.20922590792179108,0.7845856547355652,0.9452536702156067,0.7458716034889221,0.37116289138793945,0.35028913617134094,0.10935645550489426,0.9300588369369507,0.37427547574043274,0.6524962186813354,0.39376381039619446,0.2894470989704132,0.8482468724250793,0.16324616968631744
1404,1.5001606941223145,142.59661865234375,288.4101257324219,279.666748046875,3.221855640411377,506.16253662109375,0.47006717324256897,139.71728515625,56.27174377441406,1.4286080598831177,150318.75,483857.8125,-16.07308578491211,161.84860229492188,0.05018728971481323,0.46529272198677063,-0.039773885160684586,-0.06562991440296173,0.023810705170035362,0.5643107295036316,0.0393272265791893,-0.010404185391962528,-0.03523125872015953,0.1333429515361786,0.11940879374742508,0.08717244118452072,0.5548091530799866,0.0930224359035492,0.08148733526468277,0.05184151604771614,0.047087784856557846,0.6991063952445984,-0.16038104891777039,0.0696120336651802,0.08875102549791336,0.1825537532567978,0.06617270410060883,0.08198804408311844,0.09406175464391708,0.7641677260398865,0.10762843489646912,0.021778998896479607,0.019044067710638046,-0.02146495133638382,0.037870556116104126,0.6109979152679443,0.787538468837738,0.03890722990036011,0.812954306602478,0.06853286921977997,0.8510279655456543,0.2250211238861084,0.642932653427124,0.036558449268341064,0.3277663290500641,0.3772944211959839,0.3390960991382599,0.6728261113166809,0.8287340998649597,0.2583964765071869,1.0050318241119385,0.9084852933883667,0.9535128474235535,0.1319032609462738,0.917890191078186,0.7000018358230591,0.9177206158638,0.9900520443916321,0.9212921857833862,0.8382896780967712,0.5757757425308228,0.6414515972137451,1.030786156654358,0.7177379131317139,0.750055730342865,0.6620951294898987,-0.03735680505633354,0.8771827220916748,0.8574609160423279,0.8671284914016724,0.6947126984596252,0.8159974217414856,0.9143081903457642,-0.006746633443981409
1405,1.5494176149368286,755.166748046875,292.8148498535156,279.6278076171875,4.5848388671875,503.9416198730469,0.46389713883399963,140.3175048828125,52.5279655456543,2.0959134101867676,151678.890625,480668.40625,-14.944174766540527,157.39352416992188,0.18077850341796875,0.20482474565505981,0.1176568865776062,0.15083076059818268,-0.10881128907203674,0.1976904571056366,-0.007490070071071386,0.22586365044116974,0.016073692589998245,0.06155313178896904,0.0043786317110061646,0.5142905116081238,0.21011587977409363,0.09733935445547104,-0.01581883803009987,0.1230432465672493,0.09340138733386993,0.4516567587852478,0.12226682901382446,0.07977936416864395,0.2461453229188919,0.019893355667591095,0.03773127868771553,-0.06400483101606369,0.49799469113349915,0.4833979606628418,-0.04129425063729286,-0.03000805713236332,0.01779397949576378,0.007045505568385124,0.20600341260433197,0.3805494010448456,0.20642609894275665,0.2050992250442505,0.949898362159729,0.1934559941291809,0.21693715453147888,0.23896315693855286,0.44170957803726196,0.22313857078552246,0.22332820296287537,0.37259432673454285,0.4390967786312103,0.747482180595398,0.8033614158630371,0.43436452746391296,0.9947015643119812,0.9658514261245728,1.0099835395812988,0.4278199076652527,0.7874050736427307,0.9148843288421631,0.7662124037742615,0.9438969492912292,0.6885519623756409,0.9683877825737,0.6382102966308594,0.7845312356948853,0.889347493648529,0.9507012367248535,0.627159059047699,0.35996946692466736,0.6109231114387512,0.7241232991218567,0.42809364199638367,0.7164700627326965,0.5938987135887146,0.1776323914527893,1.0313427448272705,0.27138572931289673
1406,1.6852967739105225,880.9288940429688,295.227783203125,256.6339416503906,5.653598785400391,475.8301086425781,0.4645494818687439,135.37258911132812,51.51553726196289,2.2757692337036133,151886.734375,421687.90625,-10.724825859069824,155.28024291992188,0.3942287862300873,0.3755311965942383,0.17900273203849792,0.023786362260580063,-0.04361942410469055,-0.03335511311888695,-0.02371024899184704,0.13086365163326263,-0.02244088426232338,0.14184167981147766,-0.038692157715559006,0.6964963674545288,-0.0342286117374897,0.05306599661707878,-0.03716885671019554,0.19492606818675995,-0.02882433496415615,0.44384273886680603,0.12398456037044525,0.12673060595989227,0.1985352635383606,-0.013961590826511383,0.05980762839317322,0.1077573150396347,0.8332500457763672,0.1721647083759308,-0.021329227834939957,0.1364215612411499,0.002732993336394429,0.030244994908571243,0.06635630130767822,0.23196081817150116,0.13882382214069366,0.042329102754592896,1.0105386972427368,0.09742709994316101,0.1919257938861847,0.6143441200256348,0.13826298713684082,0.09197679162025452,0.22501590847969055,0.12899929285049438,0.47421878576278687,0.7558068037033081,0.5893604755401611,0.3164582848548889,1.020746111869812,0.8250832557678223,1.0124876499176025,0.5968148112297058,0.6707531213760376,0.7241932153701782,0.6979973912239075,0.7965764403343201,0.5120017528533936,0.8743402361869812,0.49809974431991577,0.8809451460838318,0.7641968727111816,0.9857356548309326,0.5742440223693848,0.038585059344768524,0.6856063604354858,0.2746662497520447,0.1654442846775055,0.5339417457580566,0.43759021162986755,0.044450875371694565,0.8471992611885071,0.2965637743473053
1407,0.9319862127304077,288.2303771972656,351.90679931640625,234.3312530517578,3.891385316848755,318.4582824707031,0.46919310092926025,138.97923278808594,41.20436477661133,1.8636631965637207,153316.328125,502797.46875,-11.675119400024414,156.2440948486328,0.03520169109106064,0.2965777814388275,0.1479591578245163,0.6630591154098511,-0.02703135646879673,-0.07694365084171295,-0.020568909123539925,0.08691224455833435,-0.052119605243206024,0.3913075029850006,0.01937638595700264,0.273664653301239,-0.09356541931629181,0.3731045722961426,0.06480563431978226,-0.08086217194795609,0.0846325010061264,0.21876035630702972,0.6355525255203247,-0.01563245803117752,0.16148769855499268,0.1917245239019394,-0.05189994350075722,-0.15043821930885315,0.19841495156288147,0.8190954923629761,-0.022436637431383133,0.0023742925841361284,-0.016746075823903084,0.036715246737003326,0.879070520401001,0.32312074303627014,0.09325011074542999,0.8065475225448608,0.8337000608444214,0.8373596668243408,0.05905595421791077,-0.11554203927516937,0.06561101227998734,0.8166642189025879,0.22522622346878052,0.5792388916015625,0.262252539396286,0.15027818083763123,0.8597497940063477,0.46426650881767273,1.0214717388153076,1.0597783327102661,0.9808031320571899,0.1529402732849121,0.42387592792510986,0.5114954113960266,0.45279592275619507,0.5914073586463928,0.4528842568397522,0.8526372909545898,0.18642014265060425,0.09410682320594788,0.5334576368331909,0.5818020105361938,0.2474672794342041,0.2990993857383728,0.48987990617752075,0.8104915618896484,0.45218518376350403,0.26385366916656494,0.04999261349439621,0.5778136849403381,1.0039470195770264,0.6327377557754517
1408,1.0790897607803345,1204.7933349609375,315.7255554199219,232.47769165039062,5.764770984649658,398.24127197265625,0.49850890040397644,136.62220764160156,42.95347595214844,2.715590715408325,151468.90625,337127.6875,-7.291974067687988,163.22259521484375,0.1924620270729065,0.23738043010234833,0.09235250949859619,0.13282659649848938,-0.13483425974845886,0.12845918536186218,0.2340424805879593,0.18712927401065826,-0.003739846870303154,0.07653164863586426,-0.042730603367090225,0.39000794291496277,0.13318319618701935,0.21378862857818604,-0.03621220216155052,0.3144141137599945,0.09197593480348587,0.01917671225965023,0.533694326877594,-0.005848378408700228,0.0023149459157139063,-0.0011800755746662617,0.2619844973087311,0.14081870019435883,0.5890189409255981,0.39486053586006165,-0.08015322685241699,0.10150907188653946,-0.06530802696943283,0.00925611425191164,0.37152159214019775,-0.05889872461557388,0.1592545509338379,0.36799514293670654,1.127614140510559,0.30780959129333496,0.1155153214931488,0.46473589539527893,-0.1355799287557602,0.30488619208335876,0.11460795253515244,0.06029444932937622,0.1599789261817932,0.31110382080078125,0.5766162872314453,0.14374858140945435,1.0616360902786255,0.6644178628921509,0.9499239325523376,0.06484508514404297,0.6801857948303223,0.44106966257095337,0.5217360258102417,0.4418015778064728,0.2672215700149536,0.8332210183143616,0.6347646117210388,0.6675411462783813,0.31440508365631104,0.8653145432472229,-0.1242765486240387,0.44435715675354004,0.3435716927051544,0.9228052496910095,0.04744638875126839,0.15694592893123627,-0.09743163734674454,0.061244603246450424,0.8788679242134094,0.7223471999168396
